OBJECTID,State,Segment,stTranNum,MHW,dVol,dMean,dDensity,Start_Date,End_Date,dMHW_Vol,dDensityMHW,dMHW_Vol2,dDensityMHW2,dMHW,dMHW_Rate,mapPlot,Shape_Length_1,Shape_Area_1,Start_Date,End_Date,Shape,Shape.STArea(),Shape.STLength(),GlobalID,created_user,created_date,last_edited_user,last_edited_date,x,y
5205,NC,1,558,0.25999999,2036,0.28,6.2,20140601,20161101,1785,5.5,1783,5.5,-0.44100248,-0.59781117,23,,,,,,0.000015012470027047504,0.034027444637999144,{E8D72466-386A-4114-AA8B-50B08522D552},,,,,,
5206,NC,1,559,0.25999999,1240,0.16,3.8,20140601,20161101,1121,3.4,1120,3.4,4.8810094,6.61656588,23,,,,,,0.000015011295104910004,0.034026963094744726,{EE409232-504B-418F-B042-A4AA6346E7AD},,,,,,
5207,NC,1,560,0.25999999,-28,0,-0.1,20140601,20161101,67,0.2,65,0.2,-2.18250395,-2.95854403,23,,,,,,0.000015011475970465504,0.034026734382541474,{2EE83848-0305-4F96-9CFF-342D5E1A759B},,,,,,
5208,NC,1,561,0.25999999,-1205,-0.17,-3.7,20140601,20161101,-1237,-3.8,-1237,-3.8,0.35290142,0.47838374,23,,,,,,0.000015011009856339504,0.034026409821181526,{9B9ADEF8-C0F9-4AA9-9279-FC22C41337A2},,,,,,
5209,NC,1,562,0.25999999,-3291,-0.48,-10,20140601,20161101,-3116,-9.5,-3115,-9.5,-1.758916,-2.38433952,23,,,,,,0.000014028478911209504,0.033881328731130464,{5A50972D-CACE-460E-942D-C7C4A30D401C},,,,,,
5210,NC,1,563,0.25999999,-5426,-0.79,-16.5,20140601,20161101,-5673,-17.3,-5673,-17.3,-7.94010795,-10.76339812,23,,,,,,0.000013440883806356003,0.033754547885868603,{51860B2B-C02B-4A8C-A928-82EC06135782},,,,,,
5211,NC,1,564,0.25999999,-7636,-1.16,-23.3,20140601,20161101,-7793,-23.8,-7794,-23.8,-15.60651604,-21.15577604,23,,,,,,0.000015010839752278004,0.03392478522925444,{FCA5E3E6-9F28-4389-A4A6-5CCEA7CA23E5},,,,,,
5212,NC,1,565,0.25999999,-6504,-0.95,-19.8,20140601,20161101,-6390,-19.4,-6391,-19.4,-7.7142982,-10.45729645,23,,,,,,0.000015011019711932003,0.03392453114200395,{698F979E-A0F7-4B0C-BE4C-378ED635E255},,,,,,
5213,NC,1,566,0.25999999,-3825,-0.49,-11.7,20140601,20161101,-3593,-10.9,-3595,-10.9,-12.78340643,-17.3288441,23,,,,,,0.000015009851364480004,0.033924150749116234,{01634AA5-36D7-494E-81CC-6EF5876E6264},,,,,,
5214,NC,1,567,0.25999999,-2835,-0.31,-8.6,20140601,20161101,-2598,-7.9,-2598,-7.9,-6.66528409,-9.03528097,23,,,,,,0.000015010117332597004,0.03392393328899289,{93ED5305-93C3-4DAD-ACE7-7E202B66A8DD},,,,,,
5215,NC,1,568,0.25999999,-2074,-0.26,-6.3,20140601,20161101,-2050,-6.2,-2050,-6.2,-5.34213539,-7.24165595,23,,,,,,0.000015010172562239504,0.03392356695738283,{0C7A6EDB-8E4B-4119-8E4E-8FB6C6C296B0},,,,,,
5216,NC,1,569,0.25999999,-1424,-0.23,-4.3,20140601,20161101,-1407,-4.3,-1409,-4.3,0.88354882,1.19771516,23,,,,,,0.000015009494888887005,0.03392328370047589,{3ED204F6-D690-4818-91ED-29BB97F99E2A},,,,,,
5217,NC,1,570,0.25999999,-1420,-0.23,-4.3,20140601,20161101,-1441,-4.4,-1441,-4.4,-2.45148616,-3.32316911,23,,,,,,0.000015009620895198504,0.03392313314898251,{DDBD6318-BE64-4124-A667-8B3CFF4E537E},,,,,,
5218,NC,1,571,0.25999999,509,0.08,1.6,20140601,20161101,167,0.5,167,0.5,3.65973012,4.96103234,23,,,,,,0.000015009732735462003,0.033922828451803735,{A220A713-0ED5-4B1D-B71C-910FF8FEA639},,,,,,
5219,NC,1,572,0.25999999,4490,0.72,13.7,20140601,20161101,2351,7.2,2349,7.2,4.35952045,5.90964941,23,,,,,,0.000015009338594228003,0.03392252299987482,{CD8EC8E6-C249-4BDA-8A9D-538C0D8EE2C5},,,,,,
5220,NC,1,573,0.25999999,6400,1.04,19.5,20140601,20161101,3523,10.7,3523,10.7,12.76676375,17.30628372,23,,,,,,0.000015010199625699504,0.03392236321480945,{9A2DB5AA-902C-481D-AF9C-008B9FBA2A30},,,,,,
5221,NC,1,574,0.25999999,3934,0.62,12,20140601,20161101,1750,5.3,1748,5.3,17.43555522,23.63517266,23,,,,,,0.000015008061721287004,0.033921974400063976,{532CE542-87FA-409D-8D96-567809D39588},,,,,,
5222,NC,1,575,0.25999999,-2099,-0.35,-6.4,20140601,20161101,-2050,-6.3,-2052,-6.3,3.26857249,4.4307895,23,,,,,,0.000015008862919672003,0.03392163816530823,{4AB5D626-4E45-452A-8B0A-6155E143BF8A},,,,,,
5223,NC,1,576,0.25999999,-4305,-0.75,-13.1,20140601,20161101,-4435,-13.5,-4436,-13.5,-7.87437375,-10.6742906,24,,,,,,0.000015009731645847504,0.03392151310728861,{8B5445E1-52E9-4A27-B072-A39CEF79626F},,,,,,
5224,NC,1,577,0.25999999,-4376,-0.8,-13.3,20140601,20161101,-5357,-16.3,-5358,-16.3,-15.97580994,-21.65638097,24,,,,,,0.000015007864016729005,0.03392100429668417,{F5612969-53C3-4509-9823-51CCDE40FA89},,,,,,
5225,NC,1,578,0.25999999,-2510,-0.41,-7.7,20140601,20161101,-3300,-10.1,-3300,-10.1,-16.46927063,-22.3253031,24,,,,,,0.000015008846308378504,0.03392090844394092,{6CB85002-EF84-4E3A-A537-1DE38DBFF864},,,,,,
5226,NC,1,579,0.25999999,-1172,-0.17,-3.6,20140601,20161101,-1582,-4.8,-1583,-4.8,-20.29743345,-27.5146583,24,,,,,,0.000015007933329016504,0.033920542817393665,{9B061E47-2A2E-4329-AF7F-881CEDB22458},,,,,,
5227,NC,1,580,0.25999999,2490,0.33,7.6,20140601,20161101,2182,6.7,2181,6.7,-6.48881099,-8.79605875,24,,,,,,0.000015008600695960503,0.03392040998478937,{D461CFD4-D2C7-4B72-941B-FD796423A9DD},,,,,,
5228,NC,1,581,0.25999999,9397,1.1,28.6,20140601,20161101,6243,19,6242,19,9.07067481,12.29596434,24,,,,,,0.000015008024682490004,0.03392015353594465,{AAF7CA80-5AE9-4AF5-9B3D-EAFD3FD07D23},,,,,,
5229,NC,1,582,0.25999999,8545,1,26,20140601,20161101,6114,18.6,6113,18.6,19.79288392,26.83070444,24,,,,,,0.000015007850138506003,0.03391969669933449,{7B333965-ED88-4AAC-8D44-2F057113CDAD},,,,,,
5230,NC,1,583,0.25999999,4492,0.53,13.7,20140601,20161101,4111,12.6,4110,12.5,4.85840221,6.58592018,24,,,,,,0.000015008068056817503,0.03391949847102923,{7B92AA29-14FF-4121-9E08-0A35EAEBA682},,,,,,
5231,NC,1,584,0.25999999,6802,0.75,20.7,20140601,20161101,6448,19.7,6447,19.7,7.92233095,10.7393001,24,,,,,,0.000015007553601723503,0.033919182850486715,{AAE48914-E77D-4EE1-A4CA-28677B5CF5C6},,,,,,
5232,NC,1,585,0.25999999,7789,0.82,23.7,20140601,20161101,7913,24.1,7912,24.1,-6.8019783,-9.22057999,24,,,,,,0.000015007420132642504,0.03391891477956327,{3EB565D7-35A2-411B-ABFE-5E5A8DA8EA69},,,,,,
5233,NC,1,586,0.25999999,9707,1.06,29.6,20140601,20161101,8927,27.2,8925,27.2,-2.13384967,-2.89258959,24,,,,,,0.000015007282931720005,0.03391865769476378,{4491213C-EC3E-418D-8223-63015C06ED5F},,,,,,
5234,NC,1,587,0.25999999,9920,1.27,30.2,20140601,20161101,8732,26.7,8731,26.7,14.22286293,19.28013286,24,,,,,,0.000015007026031636005,0.033918316986145475,{49C153B0-5802-4893-9F4C-EB93AEDC0292},,,,,,
5235,NC,1,588,0.25999999,6042,0.85,18.4,20140601,20161101,5423,16.5,5421,16.5,14.60397388,19.79675668,24,,,,,,0.000015007252822357503,0.03391818501384211,{3B3DF988-3C5D-4A1A-8EF1-9EB5315FA11E},,,,,,
5236,NC,1,589,0.25999999,2164,0.33,6.6,20140601,20161101,2244,6.8,2245,6.8,1.85477848,2.51428813,24,,,,,,0.000018144342730348006,0.034382142418799375,{AA892419-01C3-4EE4-861D-60317C7AC198},,,,,,
5237,NC,1,590,0.25999999,1899,0.3,5.8,20140601,20161101,1942,5.9,1941,5.9,-14.46485911,-19.60817641,24,,,,,,0.000016373789102955004,0.03424244098040392,{1A1382B4-CA6F-4794-A5A5-97D45CB9F70A},,,,,,
5238,NC,1,591,0.25999999,5804,0.79,17.7,20140601,20161101,4962,15.1,4961,15.1,-6.29869276,-8.53833956,24,,,,,,0.000015007031695454005,0.03409341891048931,{B2B7915E-B959-42A3-9970-04BB64E86ADB},,,,,,
5239,NC,1,592,0.25999999,6002,0.76,18.3,20140601,20161101,5252,16,5252,16,10.07871277,13.66243366,24,,,,,,0.000015005798561040003,0.034092935562766304,{CEE87C69-8798-4E30-8E3D-4D1B65DAA552},,,,,,
5240,NC,1,593,0.25999999,5221,0.84,15.9,20140601,20161101,4187,12.7,4187,12.7,11.00729944,14.92120093,24,,,,,,0.000015006353453533504,0.03409273228099272,{B5B2C9E9-D0D0-4C0C-BB5E-7DB84F56609D},,,,,,
5241,NC,1,594,0.25999999,4417,0.67,13.5,20140601,20161101,3870,11.8,3869,11.8,10.93890169,14.82848276,24,,,,,,0.000015006166592144004,0.034092506272577816,{F46361A4-79AE-41D8-ADA7-79A1B8FCC0E9},,,,,,
5242,NC,1,595,0.25999999,6149,0.87,18.7,20140601,20161101,4894,14.9,4894,14.9,16.07862111,21.79574904,24,,,,,,0.000015005729807446504,0.03409212493352062,{A9CBF6F6-0AC9-46E1-8E3C-66C8F45DF7BC},,,,,,
5243,NC,1,596,0.25999999,5296,0.73,16.1,20140601,20161101,3967,12.1,3966,12.1,17.50589341,23.73052123,24,,,,,,0.000015005853470488004,0.03409183604328456,{EACD8943-8156-42EE-AD69-C960443E27E9},,,,,,
5244,NC,1,597,0.25999999,3135,0.41,9.6,20140601,20161101,2516,7.7,2516,7.7,13.20324256,17.89796274,24,,,,,,0.000015005793202495503,0.034091710342669494,{98643464-B1EC-40C2-94C6-634E2166CDD1},,,,,,
5245,NC,1,598,0.25999999,5392,0.64,16.4,20140601,20161101,3339,10.2,3338,10.2,9.2870528,12.58928057,24,,,,,,0.000015005999598135505,0.034091401185688576,{4181D50C-1C3F-4002-907B-D26FC52BAB5C},,,,,,
5246,NC,1,599,0.25999999,3769,0.5,11.5,20140601,20161101,2770,8.5,2769,8.5,11.23411346,15.22866396,24,,,,,,0.000015005120713231004,0.03409091246802009,{28E1EAB1-AE04-481B-AF3F-34D46AC2017E},,,,,,
5247,NC,1,600,0.25999999,2917,0.41,8.9,20140601,20161101,2246,6.9,2245,6.9,5.43105139,7.36218811,24,,,,,,0.000015005280696530004,0.034090632117476344,{F4DC3D56-3466-4955-AB41-17278FEE588D},,,,,,
5248,NC,1,601,0.25999999,3251,0.41,9.9,20140601,20161101,2304,7,2303,7,12.93936538,17.54025788,25,,,,,,0.000015005108837800003,0.03409039850029992,{2D7ACB57-DFE8-41BE-86DA-A45781AE5C9E},,,,,,
5249,NC,1,602,0.25999999,5946,0.71,18.1,20140601,20161101,4462,13.6,4461,13.6,5.77924294,7.83418726,25,,,,,,0.000015004988425642504,0.03409016085380323,{3E0B7B14-1148-4923-8162-3BFE8319B6D1},,,,,,
5250,NC,1,603,0.25999999,6129,0.83,18.7,20140601,20161101,4702,14.3,4702,14.3,14.2128347,19.26653885,25,,,,,,0.000015004543468379004,0.03408979910884115,{6DCD68CF-940F-43EB-897B-5FC8417E4345},,,,,,
5251,NC,1,604,0.25999999,3518,0.56,10.7,20140601,20161101,3112,9.4,3110,9.5,3.49362436,4.7358638,25,,,,,,0.000015004014659868004,0.03408950312186287,{8643A96A-9C69-4670-849B-67ED07E68E91},,,,,,
5252,NC,1,605,0.25999999,3375,0.44,10.3,20140601,20161101,2375,7.2,2374,7.2,12.27229793,16.63599907,25,,,,,,0.000015005234070347004,0.034089324769196884,{0576C975-DDB5-4FCD-BFFA-8DA325E33CD9},,,,,,
5253,NC,1,606,0.25999999,-26,0,-0.1,20140601,20161101,-36,-0.1,-36,-0.1,1.43860993,1.95014117,25,,,,,,0.000015004404832794004,0.034089089466253865,{E260E851-3144-4424-BA71-44E2946B9AAC},,,,,,
5254,NC,1,607,0.25999999,-815,-0.15,-2.5,20140601,20161101,-796,-2.4,-797,-2.4,-6.76590523,-9.1716803,25,,,,,,0.000015003972065261004,0.03408863400008356,{1CB13816-3F69-42A5-9A51-CF1F06616E5B},,,,,,
5255,NC,1,608,0.25999999,-530,-0.1,-1.6,20140601,20161101,-607,-1.9,-608,-1.9,-6.01353092,-8.15178179,25,,,,,,0.000015004393386167004,0.034088399173948424,{EDAE2770-6E52-45B0-930F-96959B135495},,,,,,
5256,NC,1,609,0.25999999,2666,0.45,8.1,20140601,20161101,1837,5.6,1837,5.6,-0.02225432,-0.03016736,25,,,,,,0.000015003956916546504,0.034088095835649784,{17D18FB8-44DF-4FCD-89EF-D6B243CCB93F},,,,,,
5257,NC,1,610,0.25999999,4659,0.9,14.2,20140601,20161101,3493,10.7,3493,10.7,9.39744314,12.73892276,25,,,,,,0.000015003155505174003,0.03408786370900057,{37FAEC84-6B5A-48DA-BC8B-042F9898DEA5},,,,,,
5258,NC,1,611,0.25999999,1447,0.3,4.4,20140601,20161101,1092,3.3,1091,3.3,7.93087869,10.75088719,25,,,,,,0.000015003712594210504,0.03408761400684099,{C4DB84E7-31F7-400B-91B7-2AE0F48BA329},,,,,,
5259,NC,1,612,0.25999999,-442,-0.09,-1.3,20140601,20161101,-389,-1.2,-389,-1.2,1.52336432,2.06503196,25,,,,,,0.000015003914703426004,0.03408724434976085,{42631241-F54B-4E02-93C4-81813277F5AF},,,,,,
5260,NC,1,613,0.25999999,-2483,-0.45,-7.6,20140601,20161101,-2406,-7.4,-2407,-7.4,-2.12767325,-2.884217,25,,,,,,0.000015003288980277504,0.03408685641856033,{C691AB22-2D09-40E3-B172-2313A9341213},,,,,,
5261,NC,1,614,0.25999999,-3024,-0.46,-9.2,20140601,20161101,-2963,-9,-2963,-9,-2.46708649,-3.3443165,25,,,,,,0.000015003167452784503,0.03408663128386472,{2657B379-5E67-421B-BB55-151295F38D55},,,,,,
5262,NC,1,615,0.25999999,-5185,-0.78,-15.8,20140601,20161101,-5555,-17,-5556,-17,-3.38681473,-4.59107553,25,,,,,,0.000015003103883254004,0.034086463214307035,{E22F5330-5C16-4AE7-8EE6-F7B7DDCF27F1},,,,,,
5263,NC,1,616,0.25999999,-3673,-0.57,-11.2,20140601,20161101,-4027,-12.3,-4027,-12.3,-14.90337357,-20.2026149,25,,,,,,0.000015002652522391504,0.034086097372919524,{C977E7D4-FD02-4405-97D7-24BBAA1CB275},,,,,,
5264,NC,1,617,0.25999999,-3959,-0.53,-12.1,20140601,20161101,-4354,-13.3,-4353,-13.3,-22.4537086,-30.43764726,25,,,,,,0.000015002079399875004,0.03408592629815205,{D115A025-AAA7-47BD-98BF-CC5020522503},,,,,,
5265,NC,1,618,0.25999999,1182,0.13,3.6,20140601,20161101,860,2.7,859,2.7,-4.9667226,-6.73275641,25,,,,,,0.000015002953484784003,0.03408556758839912,{D7B71A2B-6469-4FE4-8591-317A1904E1A3},,,,,,
5266,NC,1,619,0.25999999,3198,0.4,9.7,20140601,20161101,3064,9.3,3064,9.3,1.26233515,1.71118779,25,,,,,,0.000015002449031810003,0.03408528708854598,{88C21C7E-01DB-456A-BEF9-C7562607AAB2},,,,,,
5267,NC,1,620,0.25999999,8085,1.06,24.6,20140601,20161101,6910,21.1,6910,21.1,2.1912453,2.97039356,25,,,,,,0.000015002893595559503,0.03408502883797762,{8F14D264-9F23-4A0B-8100-E30C4EB3EA9E},,,,,,
5268,NC,1,621,0.25999999,8182,1.18,24.9,20140601,20161101,7094,21.6,7093,21.6,16.42404488,22.26399628,25,,,,,,0.000015001134738708003,0.03408450150797092,{4A697D91-1DB1-4B87-BF75-AA06BF0AFD80},,,,,,
5269,NC,1,622,0.25999999,5118,0.7,15.6,20140601,20161101,4373,13.3,4374,13.3,14.66855188,19.88429689,25,,,,,,0.000015002583553496505,0.034084426991326314,{5468E1D3-DF2B-4A0C-90B3-4510D95C672D},,,,,,
5270,NC,1,623,0.25999999,3610,0.45,11,20140601,20161101,3157,9.7,3156,9.6,8.61615945,11.67983547,25,,,,,,0.000015001819388358004,0.034084150605455076,{ECE9FE15-071B-4EBE-AB6A-06924249902E},,,,,,
5271,NC,1,624,0.25999999,800,0.1,2.4,20140601,20161101,1052,3.2,1052,3.2,5.21777613,7.07307786,25,,,,,,0.000015001014099865004,0.03408383832159808,{443BC277-D4D0-4FAB-927D-E8B2E5FAA7B6},,,,,,
5272,NC,1,625,0.25999999,1462,0.19,4.5,20140601,20161101,1916,5.8,1915,5.8,-7.88787808,-10.6925967,25,,,,,,0.000015002205925835005,0.03408355380564196,{2B9BE664-FF13-4FCB-A64B-A9A72B3226AD},,,,,,
5273,NC,1,626,0.25999999,4732,0.53,14.4,20140601,20161101,4316,13.2,4315,13.2,-1.93136473,-2.61810641,26,,,,,,0.000015001344189944005,0.034083162928022194,{86F007E0-8597-4E19-BD5A-11D170EE8D5F},,,,,,
5274,NC,1,627,0.25999999,853,0.11,2.6,20140601,20161101,500,1.5,500,1.5,-2.91286009,-3.94859528,26,,,,,,0.000015000544707468005,0.034082821381686924,{EC90D56E-4A82-44D8-8B20-560B242DC977},,,,,,
5275,NC,1,628,0.25999999,1524,0.2,4.6,20140601,20161101,1525,4.6,1524,4.6,-11.48063974,-15.56284839,26,,,,,,0.000015001775540865503,0.034082695273003255,{59FFE7A7-B3F3-45D3-BA20-9BCAE66D3165},,,,,,
5276,NC,1,629,0.25999999,1774,0.23,5.4,20140601,20161101,1828,5.6,1827,5.6,1.234185,1.67302821,26,,,,,,0.000015000925945416004,0.03408234679162686,{B0358D84-5745-4C2D-9848-4763BD4EFD7A},,,,,,
5277,NC,1,630,0.25999999,1726,0.22,5.3,20140601,20161101,1734,5.3,1735,5.3,-6.50852156,-8.82277787,26,,,,,,0.000014999806137045004,0.03408188646844853,{69A1F3C5-F320-48BF-A93E-4E1C21DCD08C},,,,,,
5278,NC,1,631,0.25999999,4458,0.59,13.6,20140601,20161101,3960,12.1,3959,12.1,2.69832078,3.65777153,26,,,,,,0.000015001295951569504,0.034081814180712114,{82D26C42-F14D-44FD-91E8-CE1E305641C5},,,,,,
5279,NC,1,632,0.25999999,7218,1.03,22,20140601,20161101,6193,18.9,6193,18.9,8.58167544,11.63308987,26,,,,,,0.000014999849486414004,0.034081466292967905,{FFA3399A-3026-4ADA-91DF-A278542870D8},,,,,,
5280,NC,1,633,0.25999999,5112,0.71,15.6,20140601,20161101,4304,13.1,4304,13.1,10.88810881,14.7596293,26,,,,,,0.000015000323105155504,0.03408134110715375,{ECFBE6A5-E650-4E4F-89F4-154262640B01},,,,,,
5281,NC,1,634,0.25999999,-54,-0.01,-0.2,20140601,20161101,-57,-0.2,-58,-0.2,5.19533038,7.04265101,26,,,,,,0.000015000858063169004,0.03408093022355511,{BA797AF3-B241-4408-AA06-FD5CA3E00D40},,,,,,
5282,NC,1,635,0.25999999,1688,0.26,5.1,20140601,20161101,1594,4.9,1594,4.9,-5.51698502,-7.47867745,26,,,,,,0.000014999336889401504,0.03408048318605147,{AFD26C86-5EDF-4A0A-BFE7-1510017BE121},,,,,,
5283,NC,1,636,0.25999999,4450,0.62,13.6,20140601,20161101,3577,10.9,3576,10.9,4.06947767,5.51647516,26,,,,,,0.000014999890529245004,0.03408031185194066,{CE6534AA-9C87-4B32-AC7D-34856E00AC5A},,,,,,
5284,NC,1,637,0.25999999,3363,0.47,10.3,20140601,20161101,2530,7.7,2530,7.7,10.18079252,13.80081025,26,,,,,,0.000015000431090728504,0.03408006922197119,{D483035B-5591-4C08-8961-F84A6FCE11CC},,,,,,
5285,NC,1,638,0.25999999,2803,0.41,8.5,20140601,20161101,2005,6.1,2004,6.2,4.3408966,5.88440341,26,,,,,,0.000014998610835838004,0.03407952926422072,{6EA42BE6-59A7-4FC6-9EE0-A0797EE3F3D5},,,,,,
5286,NC,1,639,0.25999999,2037,0.3,6.2,20140601,20161101,1270,3.9,1269,3.9,11.6539174,15.79773895,26,,,,,,0.000014999383725268504,0.034079326220224256,{37A42EC4-AFE4-4B15-8431-9DCFDAC171E9},,,,,,
5287,NC,1,640,0.25999999,-132,-0.02,-0.4,20140601,20161101,-304,-0.9,-304,-0.9,0.20478268,0.27759792,26,,,,,,0.000014999915778391004,0.03407914039528248,{CF43BC8E-7890-4719-A465-91C840E27278},,,,,,
5288,NC,1,641,0.25999999,1827,0.25,5.6,20140601,20161101,919,2.8,919,2.8,5.12932165,6.95317133,26,,,,,,0.000014998494958761003,0.03407884799978871,{2A39CF45-C06F-4527-AC8E-A3294739F3C7},,,,,,
5289,NC,1,642,0.25999999,1467,0.19,4.5,20140601,20161101,854,2.6,853,2.6,10.78687748,14.62240282,26,,,,,,0.000014999019846110503,0.034078797505308386,{12E3B255-4928-46F8-8EF3-CA7F4492FB74},,,,,,
5290,NC,1,643,0.25999999,483,0.07,1.5,20140601,20161101,-71,-0.3,-71,-0.3,17.78010762,24.10223868,26,,,,,,0.000014999510636357503,0.034078310624858686,{6D7C80F0-3AB2-44D6-B253-B431CD605938},,,,,,
5291,NC,1,644,0.25999999,-835,-0.15,-2.5,20140601,20161101,-1066,-3.2,-1066,-3.2,-6.16411679,-8.35591197,26,,,,,,0.000014997989981972004,0.03407785559845573,{AA277316-F84A-43D1-8521-0E36E38B20A8},,,,,,
5292,NC,1,645,0.25999999,-171,-0.03,-0.5,20140601,20161101,-91,-0.3,-90,-0.3,-7.8361405,-10.62246263,26,,,,,,0.000014999223911078004,0.034077730068020055,{744FDC6C-9CE5-4D3B-90A5-65CE53565CD4},,,,,,
5293,NC,1,646,0.25999999,1393,0.23,4.2,20140601,20161101,1532,4.6,1531,4.6,-2.16954741,-2.94098048,26,,,,,,0.000015390246806704505,0.034134608040370766,{E88D4CEF-BF6F-4E85-BED2-D586BCF9CD73},,,,,,
5294,NC,1,647,0.25999999,899,0.13,2.7,20140601,20161101,1022,3.1,1023,3.1,-3.24053052,-4.39277656,26,,,,,,0.000015976958778952503,0.03423425812191373,{84E4D2EC-BFA7-400E-9A66-B855C2FC0430},,,,,,
5295,NC,1,648,0.25999999,2522,0.34,7.7,20140601,20161101,2269,6.9,2268,6.9,-2.88418214,-3.90972023,26,,,,,,0.000014998464262511005,0.03412795385173393,{3980DD6A-57F0-486E-B85B-49D1F0145198},,,,,,
5296,NC,1,649,0.25999999,3568,0.52,10.9,20140601,20161101,3245,9.9,3245,9.9,3.00556253,4.07426023,26,,,,,,0.000014997638762913003,0.03412764763829828,{E9B479DA-7F37-4DF0-B017-30DF10FF823F},,,,,,
5297,NC,1,650,0.25999999,3173,0.51,9.7,20140601,20161101,3019,9.2,3018,9.2,-0.8797722,-1.19259568,26,,,,,,0.000014997865626957005,0.03412738633984514,{799E78B2-A6E3-47D8-800F-D1AB5145A2E8},,,,,,
5298,NC,1,651,0.25999999,2140,0.34,6.5,20140601,20161101,2059,6.3,2059,6.3,6.27572146,8.50720028,27,,,,,,0.000014996934160732505,0.034127127608132524,{DF1877BA-DBAF-44CD-9437-307CFD598F83},,,,,,
5299,NC,1,652,0.25999999,1235,0.22,3.8,20140601,20161101,1379,4.2,1379,4.2,0.00429011,0.00581556,27,,,,,,0.000014998538562140003,0.034126923766858955,{2F1FFEBB-CE8C-46D6-BE96-B76EED36C865},,,,,,
5300,NC,1,653,0.25999999,2386,0.39,7.3,20140601,20161101,2134,6.5,2138,6.5,-4.57347487,-6.1996803,27,,,,,,0.000014996705568862505,0.034126419640856547,{02125D1C-16DB-4D90-AF94-17218861F8F8},,,,,,
5301,NC,1,654,0.25999999,4880,0.83,14.9,20140601,20161101,4127,12.6,4125,12.6,5.76271598,7.81178376,27,,,,,,0.000014996917145474504,0.03412610540088132,{629E77EE-2801-448D-8A2C-8ADA529B05A4},,,,,,
5302,NC,1,655,0.25999999,3739,0.68,11.4,20140601,20161101,3366,10.2,3365,10.2,7.26810728,9.85245198,27,,,,,,0.000014997098084806504,0.034125878470587116,{27ADF243-695C-419A-8CED-BD91056F5938},,,,,,
5303,NC,1,656,0.25999999,1099,0.2,3.4,20140601,20161101,1286,3.9,1288,3.9,-2.73928939,-3.71330749,27,,,,,,0.000014996239319377004,0.034125587778188235,{5D59DF54-814A-4E12-A1B9-C9CD57E99D24},,,,,,
5304,NC,1,657,0.25999999,724,0.12,2.2,20140601,20161101,835,2.5,835,2.5,-0.08261358,-0.11198877,27,,,,,,0.000014997091034202004,0.034125355910547675,{3C61E158-004A-46AE-8901-07B31E9DDA0C},,,,,,
5305,NC,1,658,0.25999999,467,0.09,1.4,20140601,20161101,544,1.6,544,1.6,-3.21226887,-4.35446583,27,,,,,,0.000014995929433047504,0.034124821705768554,{B626CF5F-AA03-444A-8761-6BF3BECA4E65},,,,,,
5306,NC,1,659,0.25999999,-398,-0.08,-1.2,20140601,20161101,-349,-1.1,-351,-1.1,1.73760089,2.35544533,27,,,,,,0.000014997454974832503,0.03412471733057133,{ED904635-C128-460B-859F-87BC1D2846C1},,,,,,
5307,NC,1,660,0.25999999,-254,-0.05,-0.8,20140601,20161101,-119,-0.4,-117,-0.4,-8.53659312,-11.57197747,27,,,,,,0.000014995531413289004,0.03412417843677144,{DD5A7B1E-1532-46D1-9EDC-5E2D2004F7BD},,,,,,
5308,NC,1,661,0.25999999,-57,-0.01,-0.2,20140601,20161101,-35,-0.1,-35,-0.1,0.01268371,0.0171937,27,,,,,,0.000014996859645440503,0.034124145054480685,{BE39D8AB-6E4F-4863-A122-160FC0717CCE},,,,,,
5309,NC,1,662,0.25999999,666,0.1,2,20140601,20161101,827,2.5,827,2.6,-6.25839104,-8.48370763,27,,,,,,0.000014995387062348005,0.03412380551786718,{FFCAD3B8-5F91-49E9-B4B2-F98C32438C3D},,,,,,
5310,NC,1,663,0.25999999,496,0.07,1.5,20140601,20161101,663,2.1,670,2.1,-2.9224845,-3.96164188,27,,,,,,0.000014995899430659505,0.03412363114345417,{6C5C410F-556F-44E2-9ECB-532DB6AA368B},,,,,,
5311,NC,1,664,0.25999999,1460,0.21,4.5,20140601,20161101,1647,5,1650,5,-3.1529547,-4.27406113,27,,,,,,0.000014995380320859503,0.0341232506083433,{06CEB3AC-499C-4BA6-8662-47E5448FA623},,,,,,
5312,NC,1,665,0.25999999,3371,0.44,10.3,20140601,20161101,2878,8.8,2879,8.8,-0.80541952,-1.09180518,27,,,,,,0.000014996274808497003,0.03412302221069181,{FC02A493-58A8-4A62-ABAB-3AF0FB3FCF82},,,,,,
5313,NC,1,666,0.25999999,3182,0.43,9.7,20140601,20161101,2787,8.5,2787,8.5,9.95502561,13.49476666,27,,,,,,0.000014995064425921003,0.034122647192524835,{D56D62C6-F7C6-4DD0-9E1C-446FC9201BDA},,,,,,
5314,NC,1,667,0.25999999,2213,0.33,6.7,20140601,20161101,2290,7,2290,6.9,2.34413917,3.1776524,27,,,,,,0.000014995198198033504,0.03412234309450058,{914597A6-34A9-44C4-9B58-6A819F6F7E2F},,,,,,
5315,NC,1,668,0.25999999,5771,0.88,17.6,20140601,20161101,5284,16.1,5289,16.1,0.18197252,0.24667709,27,,,,,,0.000014994502981985003,0.03412190471976069,{28FAF7B4-418A-4C2B-B98C-CBE6D07F1500},,,,,,
